X,CH1,CH2
Second,Volt,Volt
1.48206E-01,1.13000E-01,6.56000E+00
1.48208E-01,1.13000E-01,6.56000E+00
1.48210E-01,1.14000E-01,6.56000E+00
1.48212E-01,1.13000E-01,6.56000E+00
1.48214E-01,1.14000E-01,6.56000E+00
1.48216E-01,1.13000E-01,6.56000E+00
1.48218E-01,1.13000E-01,6.56000E+00
1.48220E-01,1.14000E-01,6.56000E+00
1.48222E-01,1.13000E-01,6.56000E+00
1.48224E-01,1.13000E-01,6.64000E+00
1.48226E-01,1.13000E-01,6.64000E+00
1.48228E-01,1.14000E-01,6.64000E+00
1.48230E-01,1.14000E-01,6.64000E+00
1.48232E-01,1.14000E-01,6.64000E+00
1.48234E-01,1.14000E-01,6.64000E+00
1.48236E-01,1.14000E-01,6.64000E+00
1.48238E-01,1.13000E-01,6.64000E+00
1.48240E-01,1.13000E-01,6.64000E+00
1.48242E-01,1.14000E-01,6.64000E+00
1.48244E-01,1.13000E-01,6.64000E+00
1.48246E-01,1.14000E-01,6.72000E+00
1.48248E-01,1.14000E-01,6.72000E+00
1.48250E-01,1.13000E-01,6.72000E+00
1.48252E-01,1.14000E-01,6.72000E+00
1.48254E-01,1.14000E-01,6.72000E+00
1.48256E-01,1.14000E-01,6.72000E+00
1.48258E-01,1.14000E-01,6.72000E+00
1.48260E-01,1.14000E-01,6.72000E+00
1.48262E-01,1.13000E-01,6.72000E+00
1.48264E-01,1.13000E-01,6.72000E+00
1.48266E-01,1.14000E-01,6.72000E+00
1.48268E-01,1.13000E-01,6.72000E+00
1.48270E-01,1.13000E-01,6.72000E+00
1.48272E-01,1.14000E-01,6.72000E+00
1.48274E-01,1.13000E-01,6.80000E+00
1.48276E-01,1.14000E-01,6.80000E+00
1.48278E-01,1.13000E-01,6.72000E+00
1.48280E-01,1.14000E-01,6.80000E+00
1.48282E-01,1.14000E-01,6.72000E+00
1.48284E-01,1.14000E-01,6.72000E+00
1.48286E-01,1.13000E-01,6.72000E+00
1.48288E-01,1.13000E-01,6.72000E+00
1.48290E-01,1.14000E-01,6.80000E+00
1.48292E-01,1.13000E-01,6.72000E+00
1.48294E-01,1.13000E-01,6.80000E+00
1.48296E-01,1.13000E-01,6.72000E+00
1.48298E-01,1.14000E-01,6.80000E+00
1.48300E-01,1.13000E-01,6.80000E+00
1.48302E-01,1.13000E-01,6.80000E+00
1.48304E-01,1.14000E-01,6.80000E+00
1.48306E-01,1.13000E-01,6.80000E+00
1.48308E-01,1.14000E-01,6.80000E+00
1.48310E-01,1.13000E-01,6.80000E+00
1.48312E-01,1.13000E-01,6.80000E+00
1.48314E-01,1.13000E-01,6.80000E+00
1.48316E-01,1.13000E-01,6.80000E+00
1.48318E-01,1.14000E-01,6.72000E+00
1.48320E-01,1.13000E-01,6.72000E+00
1.48322E-01,1.13000E-01,6.72000E+00
1.48324E-01,1.14000E-01,6.72000E+00
1.48326E-01,1.12000E-01,6.80000E+00
1.48328E-01,1.13000E-01,6.72000E+00
1.48330E-01,1.14000E-01,6.80000E+00
1.48332E-01,1.13000E-01,6.72000E+00
1.48334E-01,1.14000E-01,6.72000E+00
1.48336E-01,1.13000E-01,6.72000E+00
1.48338E-01,1.14000E-01,6.72000E+00
1.48340E-01,1.13000E-01,6.72000E+00
1.48342E-01,1.14000E-01,6.72000E+00
1.48344E-01,1.14000E-01,6.72000E+00
1.48346E-01,1.13000E-01,6.72000E+00
1.48348E-01,1.14000E-01,6.72000E+00
1.48350E-01,1.13000E-01,6.72000E+00
1.48352E-01,1.14000E-01,6.72000E+00
1.48354E-01,1.13000E-01,6.72000E+00
1.48356E-01,1.14000E-01,6.72000E+00
1.48358E-01,1.14000E-01,6.72000E+00
1.48360E-01,1.13000E-01,6.72000E+00
1.48362E-01,1.13000E-01,6.72000E+00
1.48364E-01,1.13000E-01,6.64000E+00
1.48366E-01,1.14000E-01,6.64000E+00
1.48368E-01,1.13000E-01,6.64000E+00
1.48370E-01,1.13000E-01,6.64000E+00
1.48372E-01,1.14000E-01,6.72000E+00
1.48374E-01,1.13000E-01,6.72000E+00
1.48376E-01,1.14000E-01,6.64000E+00
1.48378E-01,1.14000E-01,6.64000E+00
1.48380E-01,1.14000E-01,6.64000E+00
1.48382E-01,1.13000E-01,6.56000E+00
1.48384E-01,1.13000E-01,6.56000E+00
1.48386E-01,1.14000E-01,6.64000E+00
1.48388E-01,1.13000E-01,6.64000E+00
1.48390E-01,1.14000E-01,6.64000E+00
1.48392E-01,1.13000E-01,6.64000E+00
1.48394E-01,1.13000E-01,6.64000E+00
1.48396E-01,1.14000E-01,6.64000E+00
1.48398E-01,1.14000E-01,6.56000E+00
1.48400E-01,1.13000E-01,6.56000E+00
1.48402E-01,1.14000E-01,6.56000E+00
1.48404E-01,1.14000E-01,6.56000E+00
1.48406E-01,1.14000E-01,6.56000E+00
1.48408E-01,1.14000E-01,6.56000E+00
1.48410E-01,1.13000E-01,6.56000E+00
1.48412E-01,1.14000E-01,6.56000E+00
1.48414E-01,1.14000E-01,6.56000E+00
1.48416E-01,1.14000E-01,6.56000E+00
1.48418E-01,1.14000E-01,6.56000E+00
1.48420E-01,1.14000E-01,6.56000E+00
1.48422E-01,1.14000E-01,6.56000E+00
1.48424E-01,1.14000E-01,6.48000E+00
1.48426E-01,1.14000E-01,6.56000E+00
1.48428E-01,1.14000E-01,6.48000E+00
1.48430E-01,1.13000E-01,6.40000E+00
1.48432E-01,1.14000E-01,6.48000E+00
1.48434E-01,1.14000E-01,6.40000E+00
1.48436E-01,1.14000E-01,6.40000E+00
1.48438E-01,1.14000E-01,6.48000E+00
1.48440E-01,1.13000E-01,6.48000E+00
1.48442E-01,1.14000E-01,6.48000E+00
1.48444E-01,1.13000E-01,6.48000E+00
1.48446E-01,1.14000E-01,6.40000E+00
1.48448E-01,1.14000E-01,6.40000E+00
1.48450E-01,1.14000E-01,6.40000E+00
1.48452E-01,1.14000E-01,6.40000E+00
1.48454E-01,1.14000E-01,6.32000E+00
1.48456E-01,1.14000E-01,6.32000E+00
1.48458E-01,1.13000E-01,6.32000E+00
1.48460E-01,1.14000E-01,6.32000E+00
1.48462E-01,1.14000E-01,6.32000E+00
1.48464E-01,1.13000E-01,6.32000E+00
1.48466E-01,1.14000E-01,6.32000E+00
1.48468E-01,1.13000E-01,6.32000E+00
1.48470E-01,1.14000E-01,6.32000E+00
1.48472E-01,1.13000E-01,6.24000E+00
1.48474E-01,1.14000E-01,6.24000E+00
1.48476E-01,1.14000E-01,6.24000E+00
1.48478E-01,1.13000E-01,6.16000E+00
1.48480E-01,1.14000E-01,6.16000E+00
1.48482E-01,1.13000E-01,6.24000E+00
1.48484E-01,1.14000E-01,6.16000E+00
1.48486E-01,1.13000E-01,6.24000E+00
1.48488E-01,1.13000E-01,6.24000E+00
1.48490E-01,1.14000E-01,6.24000E+00
1.48492E-01,1.14000E-01,6.16000E+00
1.48494E-01,1.14000E-01,6.16000E+00
1.48496E-01,1.13000E-01,6.16000E+00
1.48498E-01,1.14000E-01,6.16000E+00
1.48500E-01,1.14000E-01,6.16000E+00
1.48502E-01,1.14000E-01,6.08000E+00
1.48504E-01,1.14000E-01,6.08000E+00
1.48506E-01,1.14000E-01,6.08000E+00
1.48508E-01,1.14000E-01,6.08000E+00
1.48510E-01,1.13000E-01,6.08000E+00
1.48512E-01,1.14000E-01,6.08000E+00
1.48514E-01,1.14000E-01,6.00000E+00
1.48516E-01,1.14000E-01,6.00000E+00
1.48518E-01,1.14000E-01,6.00000E+00
1.48520E-01,1.13000E-01,5.92000E+00
1.48522E-01,1.13000E-01,6.00000E+00
1.48524E-01,1.14000E-01,6.00000E+00
1.48526E-01,1.14000E-01,5.92000E+00
1.48528E-01,1.13000E-01,5.92000E+00
1.48530E-01,1.14000E-01,5.92000E+00
1.48532E-01,1.14000E-01,5.92000E+00
1.48534E-01,1.14000E-01,5.92000E+00
1.48536E-01,1.14000E-01,5.84000E+00
1.48538E-01,1.14000E-01,5.84000E+00
1.48540E-01,1.14000E-01,5.84000E+00
1.48542E-01,1.14000E-01,5.84000E+00
1.48544E-01,1.14000E-01,5.84000E+00
1.48546E-01,1.14000E-01,5.76000E+00
1.48548E-01,1.14000E-01,5.76000E+00
1.48550E-01,1.14000E-01,5.76000E+00
1.48552E-01,1.14000E-01,5.76000E+00
1.48554E-01,1.14000E-01,5.76000E+00
1.48556E-01,1.13000E-01,5.76000E+00
1.48558E-01,1.14000E-01,5.68000E+00
1.48560E-01,1.13000E-01,5.76000E+00
1.48562E-01,1.14000E-01,5.68000E+00
1.48564E-01,1.14000E-01,5.68000E+00
1.48566E-01,1.14000E-01,5.68000E+00
1.48568E-01,1.14000E-01,5.60000E+00
1.48570E-01,1.13000E-01,5.60000E+00
1.48572E-01,1.14000E-01,5.60000E+00
1.48574E-01,1.14000E-01,5.60000E+00
1.48576E-01,1.14000E-01,5.60000E+00
1.48578E-01,1.14000E-01,5.52000E+00
1.48580E-01,1.14000E-01,5.60000E+00
1.48582E-01,1.13000E-01,5.52000E+00
1.48584E-01,1.14000E-01,5.52000E+00
1.48586E-01,1.14000E-01,5.52000E+00
1.48588E-01,1.13000E-01,5.44000E+00
1.48590E-01,1.14000E-01,5.44000E+00
1.48592E-01,1.14000E-01,5.52000E+00
1.48594E-01,1.14000E-01,5.44000E+00
1.48596E-01,1.14000E-01,5.52000E+00
1.48598E-01,1.13000E-01,5.44000E+00
1.48600E-01,1.14000E-01,5.44000E+00
1.48602E-01,1.13000E-01,5.44000E+00
1.48604E-01,1.14000E-01,5.36000E+00
1.48606E-01,1.13000E-01,5.36000E+00
1.48608E-01,1.14000E-01,5.28000E+00
1.48610E-01,1.14000E-01,5.28000E+00
1.48612E-01,1.14000E-01,5.36000E+00
1.48614E-01,1.13000E-01,5.28000E+00
1.48616E-01,1.14000E-01,5.28000E+00
1.48618E-01,1.14000E-01,5.28000E+00
1.48620E-01,1.14000E-01,5.28000E+00
1.48622E-01,1.14000E-01,5.28000E+00
1.48624E-01,1.14000E-01,5.28000E+00
1.48626E-01,1.13000E-01,5.28000E+00
1.48628E-01,1.14000E-01,5.20000E+00
1.48630E-01,1.14000E-01,5.20000E+00
1.48632E-01,1.14000E-01,5.20000E+00
1.48634E-01,1.14000E-01,5.12000E+00
1.48636E-01,1.13000E-01,5.12000E+00
1.48638E-01,1.14000E-01,5.20000E+00
1.48640E-01,1.14000E-01,5.20000E+00
1.48642E-01,1.14000E-01,5.20000E+00
1.48644E-01,1.13000E-01,5.20000E+00
1.48646E-01,1.14000E-01,5.12000E+00
1.48648E-01,1.14000E-01,5.12000E+00
1.48650E-01,1.14000E-01,5.12000E+00
1.48652E-01,1.13000E-01,5.04000E+00
1.48654E-01,1.14000E-01,5.04000E+00
1.48656E-01,1.14000E-01,4.96000E+00
1.48658E-01,1.14000E-01,5.04000E+00
1.48660E-01,1.14000E-01,4.96000E+00
1.48662E-01,1.14000E-01,4.96000E+00
1.48664E-01,1.14000E-01,4.96000E+00
1.48666E-01,1.14000E-01,5.04000E+00
1.48668E-01,1.14000E-01,5.04000E+00
1.48670E-01,1.14000E-01,4.96000E+00
1.48672E-01,1.14000E-01,4.96000E+00
1.48674E-01,1.14000E-01,5.04000E+00
1.48676E-01,1.14000E-01,4.96000E+00
1.48678E-01,1.13000E-01,4.88000E+00
1.48680E-01,1.14000E-01,4.88000E+00
1.48682E-01,1.14000E-01,4.88000E+00
1.48684E-01,1.14000E-01,4.88000E+00
1.48686E-01,1.14000E-01,4.80000E+00
1.48688E-01,1.14000E-01,4.80000E+00
1.48690E-01,1.14000E-01,4.80000E+00
1.48692E-01,1.13000E-01,4.80000E+00
1.48694E-01,1.14000E-01,4.80000E+00
1.48696E-01,1.14000E-01,4.80000E+00
1.48698E-01,1.13000E-01,4.72000E+00
1.48700E-01,1.14000E-01,4.80000E+00
1.48702E-01,1.14000E-01,4.80000E+00
1.48704E-01,1.14000E-01,4.72000E+00
1.48706E-01,1.14000E-01,4.72000E+00
1.48708E-01,1.13000E-01,4.64000E+00
1.48710E-01,1.14000E-01,4.64000E+00
1.48712E-01,1.14000E-01,4.72000E+00
1.48714E-01,1.14000E-01,4.64000E+00
1.48716E-01,1.14000E-01,4.72000E+00
1.48718E-01,1.14000E-01,4.64000E+00
1.48720E-01,1.13000E-01,4.64000E+00
1.48722E-01,1.14000E-01,4.64000E+00
1.48724E-01,1.14000E-01,4.64000E+00
1.48726E-01,1.13000E-01,4.64000E+00
1.48728E-01,1.14000E-01,4.56000E+00
1.48730E-01,1.14000E-01,4.56000E+00
1.48732E-01,1.14000E-01,4.56000E+00
1.48734E-01,1.14000E-01,4.56000E+00
1.48736E-01,1.14000E-01,4.56000E+00
1.48738E-01,1.14000E-01,4.56000E+00
1.48740E-01,1.14000E-01,4.56000E+00
1.48742E-01,1.13000E-01,4.56000E+00
1.48744E-01,1.14000E-01,4.56000E+00
1.48746E-01,1.14000E-01,4.48000E+00
1.48748E-01,1.14000E-01,4.48000E+00
1.48750E-01,1.14000E-01,4.48000E+00
1.48752E-01,1.14000E-01,4.48000E+00
1.48754E-01,1.13000E-01,4.48000E+00
1.48756E-01,1.14000E-01,4.48000E+00
1.48758E-01,1.14000E-01,4.48000E+00
1.48760E-01,1.14000E-01,4.48000E+00
1.48762E-01,1.14000E-01,4.48000E+00
1.48764E-01,1.13000E-01,4.40000E+00
1.48766E-01,1.14000E-01,4.40000E+00
1.48768E-01,1.14000E-01,4.40000E+00
1.48770E-01,1.14000E-01,4.40000E+00
1.48772E-01,1.14000E-01,4.40000E+00
1.48774E-01,1.13000E-01,4.40000E+00
1.48776E-01,1.13000E-01,4.40000E+00
1.48778E-01,1.14000E-01,4.40000E+00
1.48780E-01,1.14000E-01,4.40000E+00
1.48782E-01,1.14000E-01,4.40000E+00
1.48784E-01,1.13000E-01,4.40000E+00
1.48786E-01,1.14000E-01,4.40000E+00
1.48788E-01,1.14000E-01,4.32000E+00
1.48790E-01,1.14000E-01,4.32000E+00
1.48792E-01,1.14000E-01,4.32000E+00
1.48794E-01,1.14000E-01,4.32000E+00
1.48796E-01,1.14000E-01,4.32000E+00
1.48798E-01,1.14000E-01,4.32000E+00
1.48800E-01,1.14000E-01,4.32000E+00
1.48802E-01,1.13000E-01,4.32000E+00
1.48804E-01,1.14000E-01,4.32000E+00
1.48806E-01,1.14000E-01,4.32000E+00
1.48808E-01,1.14000E-01,4.32000E+00
1.48810E-01,1.14000E-01,4.32000E+00
1.48812E-01,1.14000E-01,4.32000E+00
1.48814E-01,1.14000E-01,4.32000E+00
1.48816E-01,1.14000E-01,4.32000E+00
1.48818E-01,1.14000E-01,4.32000E+00
1.48820E-01,1.14000E-01,4.32000E+00
1.48822E-01,1.14000E-01,4.24000E+00
1.48824E-01,1.14000E-01,4.24000E+00
1.48826E-01,1.14000E-01,4.32000E+00
1.48828E-01,1.14000E-01,4.24000E+00
1.48830E-01,1.14000E-01,4.32000E+00
1.48832E-01,1.14000E-01,4.24000E+00
1.48834E-01,1.14000E-01,4.24000E+00
1.48836E-01,1.14000E-01,4.32000E+00
1.48838E-01,1.14000E-01,4.24000E+00
1.48840E-01,1.14000E-01,4.32000E+00
1.48842E-01,1.14000E-01,4.24000E+00
1.48844E-01,1.14000E-01,4.24000E+00
1.48846E-01,1.14000E-01,4.24000E+00
1.48848E-01,1.14000E-01,4.32000E+00
1.48850E-01,1.14000E-01,4.24000E+00
1.48852E-01,1.14000E-01,4.32000E+00
1.48854E-01,1.14000E-01,4.24000E+00
1.48856E-01,1.14000E-01,4.24000E+00
1.48858E-01,1.14000E-01,4.24000E+00
1.48860E-01,1.13000E-01,4.24000E+00
1.48862E-01,1.14000E-01,4.24000E+00
1.48864E-01,1.14000E-01,4.24000E+00
1.48866E-01,1.13000E-01,4.24000E+00
1.48868E-01,1.14000E-01,4.24000E+00
1.48870E-01,1.14000E-01,4.24000E+00
1.48872E-01,1.14000E-01,4.24000E+00
1.48874E-01,1.13000E-01,4.24000E+00
1.48876E-01,1.14000E-01,4.32000E+00
1.48878E-01,1.13000E-01,4.24000E+00
1.48880E-01,1.13000E-01,4.24000E+00
1.48882E-01,1.14000E-01,4.32000E+00
1.48884E-01,1.14000E-01,4.32000E+00
1.48886E-01,1.14000E-01,4.32000E+00
1.48888E-01,1.14000E-01,4.32000E+00
1.48890E-01,1.14000E-01,4.24000E+00
1.48892E-01,1.14000E-01,4.32000E+00
1.48894E-01,1.13000E-01,4.32000E+00
1.48896E-01,1.14000E-01,4.24000E+00
1.48898E-01,1.14000E-01,4.32000E+00
1.48900E-01,1.14000E-01,4.24000E+00
1.48902E-01,1.14000E-01,4.32000E+00
1.48904E-01,1.14000E-01,4.24000E+00
1.48906E-01,1.14000E-01,4.24000E+00
1.48908E-01,1.14000E-01,4.32000E+00
1.48910E-01,1.14000E-01,4.32000E+00
1.48912E-01,1.14000E-01,4.32000E+00
1.48914E-01,1.14000E-01,4.32000E+00
1.48916E-01,1.14000E-01,4.32000E+00
1.48918E-01,1.14000E-01,4.32000E+00
1.48920E-01,1.14000E-01,4.32000E+00
1.48922E-01,1.13000E-01,4.32000E+00
1.48924E-01,1.14000E-01,4.32000E+00
1.48926E-01,1.14000E-01,4.32000E+00
1.48928E-01,1.14000E-01,4.32000E+00
1.48930E-01,1.14000E-01,4.24000E+00
1.48932E-01,1.13000E-01,4.32000E+00
1.48934E-01,1.14000E-01,4.32000E+00
1.48936E-01,1.14000E-01,4.32000E+00
1.48938E-01,1.14000E-01,4.32000E+00
1.48940E-01,1.14000E-01,4.40000E+00
1.48942E-01,1.14000E-01,4.32000E+00
1.48944E-01,1.14000E-01,4.32000E+00
1.48946E-01,1.14000E-01,4.40000E+00
1.48948E-01,1.14000E-01,4.40000E+00
1.48950E-01,1.14000E-01,4.40000E+00
1.48952E-01,1.14000E-01,4.40000E+00
1.48954E-01,1.14000E-01,4.48000E+00
1.48956E-01,1.14000E-01,4.40000E+00
1.48958E-01,1.14000E-01,4.40000E+00
1.48960E-01,1.14000E-01,4.32000E+00
1.48962E-01,1.14000E-01,4.40000E+00
1.48964E-01,1.14000E-01,4.40000E+00
1.48966E-01,1.14000E-01,4.48000E+00
1.48968E-01,1.14000E-01,4.48000E+00
1.48970E-01,1.14000E-01,4.48000E+00
1.48972E-01,1.14000E-01,4.48000E+00
1.48974E-01,1.14000E-01,4.56000E+00
1.48976E-01,1.14000E-01,4.48000E+00
1.48978E-01,1.14000E-01,4.56000E+00
1.48980E-01,1.14000E-01,4.48000E+00
1.48982E-01,1.14000E-01,4.48000E+00
1.48984E-01,1.14000E-01,4.48000E+00
1.48986E-01,1.14000E-01,4.48000E+00
1.48988E-01,1.14000E-01,4.48000E+00
1.48990E-01,1.13000E-01,4.56000E+00
1.48992E-01,1.14000E-01,4.48000E+00
1.48994E-01,1.14000E-01,4.56000E+00
1.48996E-01,1.14000E-01,4.64000E+00
1.48998E-01,1.14000E-01,4.64000E+00
1.49000E-01,1.14000E-01,4.64000E+00
1.49002E-01,1.14000E-01,4.64000E+00
1.49004E-01,1.14000E-01,4.64000E+00
1.49006E-01,1.14000E-01,4.64000E+00
1.49008E-01,1.14000E-01,4.64000E+00
1.49010E-01,1.14000E-01,4.56000E+00
1.49012E-01,1.14000E-01,4.64000E+00
1.49014E-01,1.14000E-01,4.64000E+00
1.49016E-01,1.14000E-01,4.64000E+00
1.49018E-01,1.14000E-01,4.72000E+00
1.49020E-01,1.14000E-01,4.72000E+00
1.49022E-01,1.13000E-01,4.72000E+00
1.49024E-01,1.14000E-01,4.72000E+00
1.49026E-01,1.14000E-01,4.72000E+00
1.49028E-01,1.14000E-01,4.72000E+00
1.49030E-01,1.14000E-01,4.72000E+00
1.49032E-01,1.14000E-01,4.72000E+00
1.49034E-01,1.14000E-01,4.72000E+00
1.49036E-01,1.14000E-01,4.72000E+00
1.49038E-01,1.14000E-01,4.72000E+00
1.49040E-01,1.13000E-01,4.80000E+00
1.49042E-01,1.14000E-01,4.80000E+00
1.49044E-01,1.14000E-01,4.88000E+00
1.49046E-01,1.14000E-01,4.88000E+00
1.49048E-01,1.14000E-01,4.88000E+00
1.49050E-01,1.13000E-01,4.88000E+00
1.49052E-01,1.14000E-01,4.80000E+00
1.49054E-01,1.14000E-01,4.88000E+00
1.49056E-01,1.14000E-01,4.88000E+00
1.49058E-01,1.14000E-01,4.80000E+00
1.49060E-01,1.14000E-01,4.88000E+00
1.49062E-01,1.14000E-01,4.88000E+00
1.49064E-01,1.14000E-01,4.96000E+00
1.49066E-01,1.14000E-01,4.96000E+00
1.49068E-01,1.14000E-01,4.96000E+00
1.49070E-01,1.14000E-01,4.96000E+00
1.49072E-01,1.14000E-01,4.96000E+00
1.49074E-01,1.14000E-01,5.04000E+00
1.49076E-01,1.14000E-01,4.96000E+00
1.49078E-01,1.14000E-01,4.96000E+00
1.49080E-01,1.14000E-01,5.04000E+00
1.49082E-01,1.14000E-01,5.04000E+00
1.49084E-01,1.14000E-01,5.04000E+00
1.49086E-01,1.13000E-01,5.12000E+00
1.49088E-01,1.14000E-01,5.12000E+00
1.49090E-01,1.14000E-01,5.12000E+00
1.49092E-01,1.14000E-01,5.12000E+00
1.49094E-01,1.14000E-01,5.12000E+00
1.49096E-01,1.13000E-01,5.12000E+00
1.49098E-01,1.14000E-01,5.12000E+00
1.49100E-01,1.13000E-01,5.12000E+00
1.49102E-01,1.14000E-01,5.12000E+00
1.49104E-01,1.14000E-01,5.12000E+00
1.49106E-01,1.14000E-01,5.20000E+00
1.49108E-01,1.14000E-01,5.20000E+00
1.49110E-01,1.14000E-01,5.20000E+00
1.49112E-01,1.14000E-01,5.28000E+00
1.49114E-01,1.14000E-01,5.28000E+00
1.49116E-01,1.14000E-01,5.28000E+00
1.49118E-01,1.14000E-01,5.28000E+00
1.49120E-01,1.14000E-01,5.28000E+00
1.49122E-01,1.14000E-01,5.28000E+00
1.49124E-01,1.14000E-01,5.28000E+00
1.49126E-01,1.14000E-01,5.28000E+00
1.49128E-01,1.14000E-01,5.36000E+00
1.49130E-01,1.14000E-01,5.36000E+00
1.49132E-01,1.14000E-01,5.36000E+00
1.49134E-01,1.14000E-01,5.36000E+00
1.49136E-01,1.14000E-01,5.44000E+00
1.49138E-01,1.13000E-01,5.44000E+00
1.49140E-01,1.14000E-01,5.44000E+00
1.49142E-01,1.14000E-01,5.52000E+00
1.49144E-01,1.14000E-01,5.52000E+00
1.49146E-01,1.14000E-01,5.44000E+00
1.49148E-01,1.14000E-01,5.44000E+00
1.49150E-01,1.14000E-01,5.44000E+00
1.49152E-01,1.14000E-01,5.36000E+00
1.49154E-01,1.14000E-01,5.44000E+00
1.49156E-01,1.14000E-01,5.44000E+00
1.49158E-01,1.14000E-01,5.52000E+00
1.49160E-01,1.14000E-01,5.60000E+00
1.49162E-01,1.14000E-01,5.60000E+00
1.49164E-01,1.14000E-01,5.60000E+00
1.49166E-01,1.14000E-01,5.60000E+00
1.49168E-01,1.14000E-01,5.68000E+00
1.49170E-01,1.14000E-01,5.68000E+00
1.49172E-01,1.14000E-01,5.68000E+00
1.49174E-01,1.14000E-01,5.60000E+00
1.49176E-01,1.14000E-01,5.68000E+00
1.49178E-01,1.14000E-01,5.68000E+00
1.49180E-01,1.14000E-01,5.76000E+00
1.49182E-01,1.14000E-01,5.76000E+00
1.49184E-01,1.14000E-01,5.76000E+00
1.49186E-01,1.14000E-01,5.76000E+00
1.49188E-01,1.14000E-01,5.76000E+00
1.49190E-01,1.14000E-01,5.76000E+00
1.49192E-01,1.14000E-01,5.76000E+00
1.49194E-01,1.14000E-01,5.76000E+00
1.49196E-01,1.14000E-01,5.84000E+00
1.49198E-01,1.14000E-01,5.84000E+00
1.49200E-01,1.14000E-01,5.84000E+00
1.49202E-01,1.14000E-01,5.92000E+00
1.49204E-01,1.14000E-01,5.92000E+00
1.49206E-01,1.14000E-01,5.92000E+00
1.49208E-01,1.14000E-01,5.92000E+00
1.49210E-01,1.14000E-01,5.92000E+00
1.49212E-01,1.14000E-01,5.92000E+00
1.49214E-01,1.14000E-01,6.00000E+00
1.49216E-01,1.14000E-01,5.92000E+00
1.49218E-01,1.14000E-01,6.00000E+00
1.49220E-01,1.14000E-01,6.00000E+00
1.49222E-01,1.14000E-01,6.08000E+00
1.49224E-01,1.14000E-01,6.08000E+00
1.49226E-01,1.14000E-01,6.00000E+00
1.49228E-01,1.14000E-01,6.08000E+00
1.49230E-01,1.14000E-01,6.08000E+00
1.49232E-01,1.14000E-01,6.08000E+00
1.49234E-01,1.14000E-01,6.08000E+00
1.49236E-01,1.14000E-01,6.08000E+00
1.49238E-01,1.14000E-01,6.08000E+00
1.49240E-01,1.14000E-01,6.16000E+00
1.49242E-01,1.13000E-01,6.16000E+00
1.49244E-01,1.14000E-01,6.16000E+00
1.49246E-01,1.14000E-01,6.24000E+00
1.49248E-01,1.14000E-01,6.24000E+00
1.49250E-01,1.14000E-01,6.24000E+00
1.49252E-01,1.14000E-01,6.24000E+00
1.49254E-01,1.14000E-01,6.24000E+00
1.49256E-01,1.14000E-01,6.24000E+00
1.49258E-01,1.14000E-01,6.24000E+00
1.49260E-01,1.14000E-01,6.24000E+00
1.49262E-01,1.14000E-01,6.32000E+00
1.49264E-01,1.14000E-01,6.32000E+00
1.49266E-01,1.14000E-01,6.32000E+00
1.49268E-01,1.14000E-01,6.32000E+00
1.49270E-01,1.14000E-01,6.40000E+00
1.49272E-01,1.14000E-01,6.40000E+00
1.49274E-01,1.14000E-01,6.40000E+00
1.49276E-01,1.14000E-01,6.40000E+00
1.49278E-01,1.13000E-01,6.40000E+00
1.49280E-01,1.14000E-01,6.40000E+00
1.49282E-01,1.14000E-01,6.40000E+00
1.49284E-01,1.14000E-01,6.40000E+00
1.49286E-01,1.14000E-01,6.40000E+00
1.49288E-01,1.14000E-01,6.40000E+00
1.49290E-01,1.14000E-01,6.40000E+00
1.49292E-01,1.14000E-01,6.48000E+00
1.49294E-01,1.14000E-01,6.48000E+00
1.49296E-01,1.14000E-01,6.48000E+00
1.49298E-01,1.14000E-01,6.48000E+00
1.49300E-01,1.14000E-01,6.48000E+00
1.49302E-01,1.14000E-01,6.48000E+00
1.49304E-01,1.14000E-01,6.56000E+00
1.49306E-01,1.14000E-01,6.56000E+00
1.49308E-01,1.14000E-01,6.56000E+00
1.49310E-01,1.14000E-01,6.56000E+00
1.49312E-01,1.14000E-01,6.56000E+00
1.49314E-01,1.14000E-01,6.56000E+00
1.49316E-01,1.14000E-01,6.64000E+00
1.49318E-01,1.14000E-01,6.64000E+00
1.49320E-01,1.14000E-01,6.56000E+00
1.49322E-01,1.14000E-01,6.56000E+00
1.49324E-01,1.14000E-01,6.56000E+00
1.49326E-01,1.14000E-01,6.56000E+00
1.49328E-01,1.14000E-01,6.64000E+00
1.49330E-01,1.14000E-01,6.56000E+00
1.49332E-01,1.14000E-01,6.64000E+00
1.49334E-01,1.13000E-01,6.64000E+00
1.49336E-01,1.14000E-01,6.64000E+00
1.49338E-01,1.14000E-01,6.64000E+00
1.49340E-01,1.13000E-01,6.64000E+00
1.49342E-01,1.14000E-01,6.64000E+00
1.49344E-01,1.14000E-01,6.72000E+00
1.49346E-01,1.14000E-01,6.72000E+00
1.49348E-01,1.14000E-01,6.72000E+00
1.49350E-01,1.14000E-01,6.72000E+00
1.49352E-01,1.14000E-01,6.72000E+00
1.49354E-01,1.14000E-01,6.72000E+00
1.49356E-01,1.14000E-01,6.72000E+00
1.49358E-01,1.14000E-01,6.72000E+00
1.49360E-01,1.14000E-01,6.72000E+00
1.49362E-01,1.14000E-01,6.80000E+00
1.49364E-01,1.13000E-01,6.80000E+00
1.49366E-01,1.13000E-01,6.72000E+00
1.49368E-01,1.14000E-01,6.72000E+00
