X,CH1,CH2,
Second,Volt,Volt,
1.21756e-01,4.16e-02,4.80e+00,
1.21757e-01,4.12e-02,4.88e+00,
1.21758e-01,4.20e-02,4.88e+00,
1.21759e-01,4.20e-02,4.88e+00,
1.21760e-01,4.16e-02,4.96e+00,
1.21761e-01,4.16e-02,4.88e+00,
1.21762e-01,4.20e-02,4.88e+00,
1.21763e-01,4.16e-02,4.96e+00,
1.21764e-01,4.16e-02,4.96e+00,
1.21765e-01,4.20e-02,4.96e+00,
1.21766e-01,4.16e-02,4.96e+00,
1.21767e-01,4.12e-02,4.96e+00,
1.21768e-01,4.20e-02,4.96e+00,
1.21769e-01,4.16e-02,4.96e+00,
1.21770e-01,4.12e-02,4.88e+00,
1.21771e-01,4.20e-02,4.96e+00,
1.21772e-01,4.20e-02,4.96e+00,
1.21773e-01,4.12e-02,4.88e+00,
1.21774e-01,4.24e-02,4.88e+00,
1.21775e-01,4.16e-02,4.96e+00,
1.21776e-01,4.16e-02,4.88e+00,
1.21777e-01,4.16e-02,4.96e+00,
1.21778e-01,4.16e-02,4.88e+00,
1.21779e-01,4.12e-02,4.96e+00,
1.21780e-01,4.20e-02,4.96e+00,
1.21781e-01,4.20e-02,4.96e+00,
1.21782e-01,4.16e-02,4.96e+00,
1.21783e-01,4.20e-02,4.96e+00,
1.21784e-01,4.20e-02,5.04e+00,
1.21785e-01,4.16e-02,5.04e+00,
1.21786e-01,4.20e-02,5.04e+00,
1.21787e-01,4.16e-02,5.04e+00,
1.21788e-01,4.16e-02,5.04e+00,
1.21789e-01,4.20e-02,5.04e+00,
1.21790e-01,4.12e-02,5.04e+00,
1.21791e-01,4.20e-02,5.04e+00,
1.21792e-01,4.20e-02,5.04e+00,
1.21793e-01,4.16e-02,5.04e+00,
1.21794e-01,4.20e-02,5.04e+00,
1.21795e-01,4.20e-02,5.04e+00,
1.21796e-01,4.12e-02,5.04e+00,
1.21797e-01,4.20e-02,5.04e+00,
1.21798e-01,4.16e-02,5.04e+00,
1.21799e-01,4.16e-02,4.96e+00,
1.21800e-01,4.20e-02,5.04e+00,
1.21801e-01,4.20e-02,5.04e+00,
1.21802e-01,4.16e-02,5.04e+00,
1.21803e-01,4.20e-02,5.04e+00,
1.21804e-01,4.12e-02,5.04e+00,
1.21805e-01,4.16e-02,5.04e+00,
1.21806e-01,4.16e-02,5.12e+00,
1.21807e-01,4.16e-02,5.04e+00,
1.21808e-01,4.20e-02,5.12e+00,
1.21809e-01,4.16e-02,5.12e+00,
1.21810e-01,4.16e-02,5.12e+00,
1.21811e-01,4.20e-02,5.12e+00,
1.21812e-01,4.20e-02,5.12e+00,
1.21813e-01,4.12e-02,5.12e+00,
1.21814e-01,4.20e-02,5.12e+00,
1.21815e-01,4.20e-02,5.12e+00,
1.21816e-01,4.16e-02,5.12e+00,
1.21817e-01,4.20e-02,5.12e+00,
1.21818e-01,4.20e-02,5.12e+00,
1.21819e-01,4.20e-02,5.12e+00,
1.21820e-01,4.20e-02,5.12e+00,
1.21821e-01,4.20e-02,5.12e+00,
1.21822e-01,4.16e-02,5.12e+00,
1.21823e-01,4.16e-02,5.12e+00,
1.21824e-01,4.16e-02,5.20e+00,
1.21825e-01,4.20e-02,5.20e+00,
1.21826e-01,4.20e-02,5.20e+00,
1.21827e-01,4.16e-02,5.20e+00,
1.21828e-01,4.20e-02,5.28e+00,
1.21829e-01,4.20e-02,5.28e+00,
1.21830e-01,4.12e-02,5.28e+00,
1.21831e-01,4.20e-02,5.28e+00,
1.21832e-01,4.20e-02,5.28e+00,
1.21833e-01,4.16e-02,5.28e+00,
1.21834e-01,4.16e-02,5.28e+00,
1.21835e-01,4.20e-02,5.28e+00,
1.21836e-01,4.12e-02,5.28e+00,
1.21837e-01,4.16e-02,5.28e+00,
1.21838e-01,4.20e-02,5.28e+00,
1.21839e-01,4.16e-02,5.28e+00,
1.21840e-01,4.16e-02,5.28e+00,
1.21841e-01,4.24e-02,5.20e+00,
1.21842e-01,4.16e-02,5.28e+00,
1.21843e-01,4.16e-02,5.28e+00,
1.21844e-01,4.20e-02,5.28e+00,
1.21845e-01,4.16e-02,5.28e+00,
1.21846e-01,4.16e-02,5.28e+00,
1.21847e-01,4.20e-02,5.36e+00,
1.21848e-01,4.16e-02,5.36e+00,
1.21849e-01,4.20e-02,5.36e+00,
1.21850e-01,4.16e-02,5.36e+00,
1.21851e-01,4.16e-02,5.36e+00,
1.21852e-01,4.20e-02,5.36e+00,
1.21853e-01,4.16e-02,5.36e+00,
1.21854e-01,4.12e-02,5.36e+00,
1.21855e-01,4.24e-02,5.44e+00,
1.21856e-01,4.16e-02,5.44e+00,
1.21857e-01,4.16e-02,5.44e+00,
1.21858e-01,4.20e-02,5.44e+00,
1.21859e-01,4.20e-02,5.44e+00,
1.21860e-01,4.12e-02,5.44e+00,
1.21861e-01,4.20e-02,5.44e+00,
1.21862e-01,4.16e-02,5.44e+00,
1.21863e-01,4.16e-02,5.44e+00,
1.21864e-01,4.20e-02,5.44e+00,
1.21865e-01,4.20e-02,5.44e+00,
1.21866e-01,4.20e-02,5.52e+00,
1.21867e-01,4.20e-02,5.44e+00,
1.21868e-01,4.16e-02,5.44e+00,
1.21869e-01,4.20e-02,5.44e+00,
1.21870e-01,4.16e-02,5.44e+00,
1.21871e-01,4.16e-02,5.52e+00,
1.21872e-01,4.20e-02,5.60e+00,
1.21873e-01,4.20e-02,5.60e+00,
1.21874e-01,4.16e-02,5.60e+00,
1.21875e-01,4.20e-02,5.60e+00,
1.21876e-01,4.16e-02,5.60e+00,
1.21877e-01,4.16e-02,5.68e+00,
1.21878e-01,4.16e-02,5.60e+00,
1.21879e-01,4.20e-02,5.60e+00,
1.21880e-01,4.16e-02,5.68e+00,
1.21881e-01,4.20e-02,5.68e+00,
1.21882e-01,4.20e-02,5.68e+00,
1.21883e-01,4.16e-02,5.68e+00,
1.21884e-01,4.16e-02,5.68e+00,
1.21885e-01,4.24e-02,5.68e+00,
1.21886e-01,4.12e-02,5.68e+00,
1.21887e-01,4.16e-02,5.68e+00,
1.21888e-01,4.20e-02,5.68e+00,
1.21889e-01,4.16e-02,5.68e+00,
1.21890e-01,4.16e-02,5.68e+00,
1.21891e-01,4.20e-02,5.68e+00,
1.21892e-01,4.16e-02,5.68e+00,
1.21893e-01,4.12e-02,5.76e+00,
1.21894e-01,4.16e-02,5.68e+00,
1.21895e-01,4.20e-02,5.76e+00,
1.21896e-01,4.12e-02,5.76e+00,
1.21897e-01,4.20e-02,5.76e+00,
1.21898e-01,4.20e-02,5.76e+00,
1.21899e-01,4.16e-02,5.84e+00,
1.21900e-01,4.16e-02,5.84e+00,
1.21901e-01,4.20e-02,5.84e+00,
1.21902e-01,4.16e-02,5.84e+00,
1.21903e-01,4.16e-02,5.84e+00,
1.21904e-01,4.16e-02,5.84e+00,
1.21905e-01,4.20e-02,5.84e+00,
1.21906e-01,4.16e-02,5.84e+00,
1.21907e-01,4.20e-02,5.92e+00,
1.21908e-01,4.20e-02,5.92e+00,
1.21909e-01,4.16e-02,5.92e+00,
1.21910e-01,4.16e-02,5.84e+00,
1.21911e-01,4.16e-02,5.92e+00,
1.21912e-01,4.16e-02,5.92e+00,
1.21913e-01,4.16e-02,5.92e+00,
1.21914e-01,4.16e-02,5.84e+00,
1.21915e-01,4.20e-02,5.92e+00,
1.21916e-01,4.16e-02,5.92e+00,
1.21917e-01,4.20e-02,5.92e+00,
1.21918e-01,4.16e-02,5.92e+00,
1.21919e-01,4.20e-02,6.00e+00,
1.21920e-01,4.16e-02,6.00e+00,
1.21921e-01,4.20e-02,6.00e+00,
1.21922e-01,4.16e-02,6.00e+00,
1.21923e-01,4.16e-02,6.00e+00,
1.21924e-01,4.20e-02,6.00e+00,
1.21925e-01,4.20e-02,6.08e+00,
1.21926e-01,4.16e-02,6.00e+00,
1.21927e-01,4.20e-02,6.08e+00,
1.21928e-01,4.16e-02,6.08e+00,
1.21929e-01,4.20e-02,6.08e+00,
1.21930e-01,4.16e-02,6.08e+00,
1.21931e-01,4.16e-02,6.08e+00,
1.21932e-01,4.16e-02,6.08e+00,
1.21933e-01,4.24e-02,6.08e+00,
1.21934e-01,4.16e-02,6.08e+00,
1.21935e-01,4.20e-02,6.08e+00,
1.21936e-01,4.20e-02,6.08e+00,
1.21937e-01,4.16e-02,6.16e+00,
1.21938e-01,4.16e-02,6.08e+00,
1.21939e-01,4.20e-02,6.16e+00,
1.21940e-01,4.16e-02,6.16e+00,
1.21941e-01,4.16e-02,6.16e+00,
1.21942e-01,4.20e-02,6.16e+00,
1.21943e-01,4.20e-02,6.24e+00,
1.21944e-01,4.16e-02,6.24e+00,
1.21945e-01,4.20e-02,6.24e+00,
1.21946e-01,4.16e-02,6.24e+00,
1.21947e-01,4.12e-02,6.24e+00,
1.21948e-01,4.20e-02,6.32e+00,
1.21949e-01,4.16e-02,6.32e+00,
1.21950e-01,4.12e-02,6.32e+00,
1.21951e-01,4.20e-02,6.24e+00,
1.21952e-01,4.20e-02,6.24e+00,
1.21953e-01,4.16e-02,6.32e+00,
1.21954e-01,4.16e-02,6.24e+00,
1.21955e-01,4.20e-02,6.32e+00,
1.21956e-01,4.12e-02,6.32e+00,
1.21957e-01,4.16e-02,6.32e+00,
1.21958e-01,4.16e-02,6.32e+00,
1.21959e-01,4.16e-02,6.32e+00,
1.21960e-01,4.16e-02,6.32e+00,
1.21961e-01,4.16e-02,6.40e+00,
1.21962e-01,4.20e-02,6.40e+00,
1.21963e-01,4.20e-02,6.40e+00,
1.21964e-01,4.20e-02,6.40e+00,
1.21965e-01,4.16e-02,6.48e+00,
1.21966e-01,4.20e-02,6.48e+00,
1.21967e-01,4.12e-02,6.48e+00,
1.21968e-01,4.16e-02,6.48e+00,
1.21969e-01,4.20e-02,6.56e+00,
1.21970e-01,4.16e-02,6.56e+00,
1.21971e-01,4.16e-02,6.48e+00,
1.21972e-01,4.28e-02,6.56e+00,
1.21973e-01,4.16e-02,6.56e+00,
1.21974e-01,4.16e-02,6.48e+00,
1.21975e-01,4.24e-02,6.56e+00,
1.21976e-01,4.16e-02,6.56e+00,
1.21977e-01,4.12e-02,6.48e+00,
1.21978e-01,4.20e-02,6.48e+00,
1.21979e-01,4.20e-02,6.56e+00,
1.21980e-01,4.16e-02,6.56e+00,
1.21981e-01,4.20e-02,6.48e+00,
1.21982e-01,4.20e-02,6.56e+00,
1.21983e-01,4.16e-02,6.56e+00,
1.21984e-01,4.16e-02,6.56e+00,
1.21985e-01,4.20e-02,6.56e+00,
1.21986e-01,4.16e-02,6.56e+00,
1.21987e-01,4.16e-02,6.56e+00,
1.21988e-01,4.20e-02,6.64e+00,
1.21989e-01,4.20e-02,6.64e+00,
1.21990e-01,4.12e-02,6.64e+00,
1.21991e-01,4.20e-02,6.72e+00,
1.21992e-01,4.20e-02,6.72e+00,
1.21993e-01,4.12e-02,6.72e+00,
1.21994e-01,4.20e-02,6.72e+00,
1.21995e-01,4.20e-02,6.80e+00,
1.21996e-01,4.16e-02,6.80e+00,
1.21997e-01,4.12e-02,6.72e+00,
1.21998e-01,4.20e-02,6.80e+00,
1.21999e-01,4.20e-02,6.80e+00,
1.22000e-01,4.16e-02,6.72e+00,
1.22001e-01,4.20e-02,6.72e+00,
1.22002e-01,4.28e-02,6.72e+00,
1.22003e-01,4.16e-02,6.72e+00,
1.22004e-01,4.20e-02,6.72e+00,
1.22005e-01,4.20e-02,6.72e+00,
1.22006e-01,4.16e-02,6.72e+00,
1.22007e-01,4.16e-02,6.72e+00,
1.22008e-01,4.20e-02,6.72e+00,
1.22009e-01,4.16e-02,6.80e+00,
1.22010e-01,4.20e-02,6.80e+00,
1.22011e-01,4.20e-02,6.80e+00,
1.22012e-01,4.20e-02,6.88e+00,
1.22013e-01,4.20e-02,6.88e+00,
1.22014e-01,4.20e-02,6.88e+00,
1.22015e-01,4.20e-02,6.88e+00,
1.22016e-01,4.20e-02,6.88e+00,
1.22017e-01,4.16e-02,6.88e+00,
1.22018e-01,4.16e-02,6.88e+00,
1.22019e-01,4.24e-02,6.96e+00,
1.22020e-01,4.16e-02,6.96e+00,
1.22021e-01,4.12e-02,6.88e+00,
1.22022e-01,4.20e-02,6.88e+00,
1.22023e-01,4.20e-02,6.88e+00,
1.22024e-01,4.12e-02,6.88e+00,
1.22025e-01,4.24e-02,6.88e+00,
1.22026e-01,4.20e-02,6.88e+00,
1.22027e-01,4.12e-02,6.88e+00,
1.22028e-01,4.20e-02,6.88e+00,
1.22029e-01,4.16e-02,6.88e+00,
1.22030e-01,4.12e-02,6.88e+00,
1.22031e-01,4.20e-02,6.88e+00,
1.22032e-01,4.16e-02,6.88e+00,
1.22033e-01,4.16e-02,6.88e+00,
1.22034e-01,4.20e-02,6.88e+00,
1.22035e-01,4.20e-02,6.96e+00,
1.22036e-01,4.20e-02,6.96e+00,
1.22037e-01,4.16e-02,6.96e+00,
1.22038e-01,4.20e-02,6.96e+00,
1.22039e-01,4.20e-02,6.96e+00,
1.22040e-01,4.16e-02,7.04e+00,
1.22041e-01,4.16e-02,7.04e+00,
1.22042e-01,4.20e-02,7.04e+00,
1.22043e-01,4.16e-02,7.04e+00,
1.22044e-01,4.16e-02,7.12e+00,
1.22045e-01,4.28e-02,7.12e+00,
1.22046e-01,4.20e-02,7.04e+00,
1.22047e-01,4.12e-02,7.12e+00,
1.22048e-01,4.20e-02,7.12e+00,
1.22049e-01,4.16e-02,7.12e+00,
1.22050e-01,4.12e-02,7.12e+00,
1.22051e-01,4.16e-02,7.04e+00,
1.22052e-01,4.16e-02,7.04e+00,
1.22053e-01,4.12e-02,7.12e+00,
1.22054e-01,4.20e-02,7.12e+00,
1.22055e-01,4.16e-02,7.12e+00,
1.22056e-01,4.16e-02,7.12e+00,
1.22057e-01,4.20e-02,7.12e+00,
1.22058e-01,4.20e-02,7.12e+00,
1.22059e-01,4.16e-02,7.12e+00,
1.22060e-01,4.20e-02,7.12e+00,
1.22061e-01,4.16e-02,7.12e+00,
1.22062e-01,4.16e-02,7.20e+00,
1.22063e-01,4.20e-02,7.20e+00,
1.22064e-01,4.16e-02,7.20e+00,
1.22065e-01,4.16e-02,7.20e+00,
1.22066e-01,4.20e-02,7.20e+00,
1.22067e-01,4.16e-02,7.12e+00,
1.22068e-01,4.20e-02,7.20e+00,
1.22069e-01,4.24e-02,7.20e+00,
1.22070e-01,4.16e-02,7.20e+00,
1.22071e-01,4.16e-02,7.20e+00,
1.22072e-01,4.20e-02,7.20e+00,
1.22073e-01,4.16e-02,7.20e+00,
1.22074e-01,4.12e-02,7.20e+00,
1.22075e-01,4.20e-02,7.28e+00,
1.22076e-01,4.20e-02,7.28e+00,
1.22077e-01,4.16e-02,7.20e+00,
1.22078e-01,4.20e-02,7.28e+00,
1.22079e-01,4.20e-02,7.28e+00,
1.22080e-01,4.16e-02,7.28e+00,
1.22081e-01,4.16e-02,7.28e+00,
1.22082e-01,4.16e-02,7.28e+00,
1.22083e-01,4.20e-02,7.28e+00,
1.22084e-01,4.16e-02,7.28e+00,
1.22085e-01,4.16e-02,7.28e+00,
1.22086e-01,4.16e-02,7.28e+00,
1.22087e-01,4.20e-02,7.28e+00,
1.22088e-01,4.20e-02,7.28e+00,
1.22089e-01,4.20e-02,7.28e+00,
1.22090e-01,4.20e-02,7.36e+00,
1.22091e-01,4.20e-02,7.36e+00,
1.22092e-01,4.16e-02,7.28e+00,
1.22093e-01,4.16e-02,7.36e+00,
1.22094e-01,4.20e-02,7.36e+00,
1.22095e-01,4.20e-02,7.36e+00,
1.22096e-01,4.12e-02,7.36e+00,
1.22097e-01,4.16e-02,7.36e+00,
1.22098e-01,4.20e-02,7.36e+00,
1.22099e-01,4.16e-02,7.36e+00,
1.22100e-01,4.12e-02,7.36e+00,
1.22101e-01,4.20e-02,7.44e+00,
1.22102e-01,4.24e-02,7.44e+00,
1.22103e-01,4.16e-02,7.36e+00,
1.22104e-01,4.16e-02,7.44e+00,
1.22105e-01,4.20e-02,7.44e+00,
1.22106e-01,4.20e-02,7.36e+00,
1.22107e-01,4.16e-02,7.44e+00,
1.22108e-01,4.20e-02,7.36e+00,
1.22109e-01,4.20e-02,7.44e+00,
1.22110e-01,4.16e-02,7.44e+00,
1.22111e-01,4.16e-02,7.36e+00,
1.22112e-01,4.20e-02,7.44e+00,
1.22113e-01,4.20e-02,7.44e+00,
1.22114e-01,4.16e-02,7.44e+00,
1.22115e-01,4.20e-02,7.44e+00,
1.22116e-01,4.24e-02,7.44e+00,
1.22117e-01,4.16e-02,7.44e+00,
1.22118e-01,4.20e-02,7.44e+00,
1.22119e-01,4.24e-02,7.44e+00,
1.22120e-01,4.20e-02,7.44e+00,
1.22121e-01,4.16e-02,7.44e+00,
1.22122e-01,4.20e-02,7.52e+00,
1.22123e-01,4.20e-02,7.44e+00,
1.22124e-01,4.16e-02,7.52e+00,
1.22125e-01,4.16e-02,7.52e+00,
1.22126e-01,4.20e-02,7.52e+00,
1.22127e-01,4.16e-02,7.44e+00,
1.22128e-01,4.16e-02,7.52e+00,
1.22129e-01,4.20e-02,7.52e+00,
1.22130e-01,4.16e-02,7.44e+00,
1.22131e-01,4.16e-02,7.44e+00,
1.22132e-01,4.24e-02,7.52e+00,
1.22133e-01,4.20e-02,7.52e+00,
1.22134e-01,4.16e-02,7.44e+00,
1.22135e-01,4.20e-02,7.52e+00,
1.22136e-01,4.20e-02,7.52e+00,
1.22137e-01,4.16e-02,7.44e+00,
1.22138e-01,4.16e-02,7.52e+00,
1.22139e-01,4.20e-02,7.52e+00,
1.22140e-01,4.16e-02,7.52e+00,
1.22141e-01,4.16e-02,7.52e+00,
1.22142e-01,4.20e-02,7.52e+00,
1.22143e-01,4.16e-02,7.52e+00,
1.22144e-01,4.16e-02,7.52e+00,
1.22145e-01,4.20e-02,7.52e+00,
1.22146e-01,4.20e-02,7.52e+00,
1.22147e-01,4.16e-02,7.60e+00,
1.22148e-01,4.20e-02,7.52e+00,
1.22149e-01,4.20e-02,7.52e+00,
1.22150e-01,4.12e-02,7.52e+00,
1.22151e-01,4.20e-02,7.60e+00,
1.22152e-01,4.20e-02,7.52e+00,
1.22153e-01,4.12e-02,7.52e+00,
1.22154e-01,4.20e-02,7.52e+00,
1.22155e-01,4.20e-02,7.52e+00,
1.22156e-01,4.16e-02,7.52e+00,
1.22157e-01,4.16e-02,7.52e+00,
1.22158e-01,4.20e-02,7.60e+00,
1.22159e-01,4.20e-02,7.52e+00,
1.22160e-01,4.20e-02,7.60e+00,
1.22161e-01,4.20e-02,7.52e+00,
1.22162e-01,4.20e-02,7.60e+00,
1.22163e-01,4.20e-02,7.60e+00,
1.22164e-01,4.16e-02,7.60e+00,
1.22165e-01,4.16e-02,7.52e+00,
1.22166e-01,4.20e-02,7.60e+00,
1.22167e-01,4.16e-02,7.52e+00,
1.22168e-01,4.16e-02,7.52e+00,
1.22169e-01,4.20e-02,7.52e+00,
1.22170e-01,4.12e-02,7.52e+00,
1.22171e-01,4.20e-02,7.52e+00,
1.22172e-01,4.24e-02,7.60e+00,
1.22173e-01,4.16e-02,7.52e+00,
1.22174e-01,4.16e-02,7.52e+00,
1.22175e-01,4.20e-02,7.52e+00,
1.22176e-01,4.16e-02,7.52e+00,
1.22177e-01,4.16e-02,7.52e+00,
1.22178e-01,4.20e-02,7.60e+00,
1.22179e-01,4.16e-02,7.52e+00,
1.22180e-01,4.20e-02,7.60e+00,
1.22181e-01,4.16e-02,7.52e+00,
1.22182e-01,4.16e-02,7.60e+00,
1.22183e-01,4.20e-02,7.52e+00,
1.22184e-01,4.16e-02,7.52e+00,
1.22185e-01,4.16e-02,7.52e+00,
1.22186e-01,4.20e-02,7.52e+00,
1.22187e-01,4.16e-02,7.52e+00,
1.22188e-01,4.16e-02,7.52e+00,
1.22189e-01,4.24e-02,7.52e+00,
1.22190e-01,4.16e-02,7.52e+00,
1.22191e-01,4.16e-02,7.52e+00,
1.22192e-01,4.20e-02,7.52e+00,
1.22193e-01,4.16e-02,7.52e+00,
1.22194e-01,4.12e-02,7.52e+00,
1.22195e-01,4.20e-02,7.52e+00,
1.22196e-01,4.16e-02,7.52e+00,
1.22197e-01,4.12e-02,7.52e+00,
1.22198e-01,4.20e-02,7.52e+00,
1.22199e-01,4.20e-02,7.52e+00,
1.22200e-01,4.16e-02,7.52e+00,
1.22201e-01,4.20e-02,7.52e+00,
1.22202e-01,4.20e-02,7.52e+00,
1.22203e-01,4.16e-02,7.52e+00,
1.22204e-01,4.20e-02,7.52e+00,
1.22205e-01,4.20e-02,7.52e+00,
1.22206e-01,4.16e-02,7.52e+00,
1.22207e-01,4.12e-02,7.52e+00,
1.22208e-01,4.20e-02,7.52e+00,
1.22209e-01,4.16e-02,7.52e+00,
1.22210e-01,4.16e-02,7.52e+00,
1.22211e-01,4.20e-02,7.52e+00,
1.22212e-01,4.20e-02,7.52e+00,
1.22213e-01,4.16e-02,7.44e+00,
1.22214e-01,4.24e-02,7.52e+00,
1.22215e-01,4.20e-02,7.44e+00,
1.22216e-01,4.16e-02,7.44e+00,
1.22217e-01,4.16e-02,7.44e+00,
1.22218e-01,4.20e-02,7.44e+00,
1.22219e-01,4.16e-02,7.44e+00,
1.22220e-01,4.16e-02,7.44e+00,
1.22221e-01,4.16e-02,7.44e+00,
1.22222e-01,4.20e-02,7.44e+00,
1.22223e-01,4.20e-02,7.44e+00,
1.22224e-01,4.20e-02,7.44e+00,
1.22225e-01,4.16e-02,7.44e+00,
1.22226e-01,4.20e-02,7.44e+00,
1.22227e-01,4.16e-02,7.44e+00,
1.22228e-01,4.20e-02,7.44e+00,
1.22229e-01,4.20e-02,7.44e+00,
1.22230e-01,4.16e-02,7.44e+00,
1.22231e-01,4.16e-02,7.44e+00,
1.22232e-01,4.20e-02,7.44e+00,
1.22233e-01,4.16e-02,7.44e+00,
1.22234e-01,4.20e-02,7.44e+00,
1.22235e-01,4.16e-02,7.36e+00,
1.22236e-01,4.20e-02,7.44e+00,
1.22237e-01,4.20e-02,7.36e+00,
1.22238e-01,4.20e-02,7.36e+00,
1.22239e-01,4.16e-02,7.36e+00,
1.22240e-01,4.20e-02,7.36e+00,
1.22241e-01,4.20e-02,7.36e+00,
1.22242e-01,4.16e-02,7.36e+00,
1.22243e-01,4.16e-02,7.36e+00,
1.22244e-01,4.20e-02,7.36e+00,
1.22245e-01,4.16e-02,7.28e+00,
1.22246e-01,4.16e-02,7.36e+00,
1.22247e-01,4.16e-02,7.28e+00,
1.22248e-01,4.20e-02,7.28e+00,
1.22249e-01,4.16e-02,7.36e+00,
1.22250e-01,4.16e-02,7.36e+00,
1.22251e-01,4.20e-02,7.36e+00,
1.22252e-01,4.16e-02,7.36e+00,
1.22253e-01,4.16e-02,7.36e+00,
1.22254e-01,4.20e-02,7.36e+00,
1.22255e-01,4.16e-02,7.36e+00,
1.22256e-01,4.16e-02,7.36e+00,
1.22257e-01,4.20e-02,7.28e+00,
1.22258e-01,4.20e-02,7.28e+00,
1.22259e-01,4.20e-02,7.28e+00,
1.22260e-01,4.20e-02,7.28e+00,
1.22261e-01,4.20e-02,7.28e+00,
1.22262e-01,4.20e-02,7.28e+00,
1.22263e-01,4.16e-02,7.28e+00,
1.22264e-01,4.20e-02,7.28e+00,
1.22265e-01,4.16e-02,7.20e+00,
1.22266e-01,4.20e-02,7.20e+00,
1.22267e-01,4.16e-02,7.20e+00,
1.22268e-01,4.20e-02,7.20e+00,
1.22269e-01,4.20e-02,7.20e+00,
1.22270e-01,4.20e-02,7.20e+00,
1.22271e-01,4.16e-02,7.20e+00,
1.22272e-01,4.28e-02,7.20e+00,
1.22273e-01,4.16e-02,7.20e+00,
1.22274e-01,4.12e-02,7.20e+00,
1.22275e-01,4.20e-02,7.28e+00,
1.22276e-01,4.20e-02,7.20e+00,
1.22277e-01,4.12e-02,7.20e+00,
1.22278e-01,4.20e-02,7.20e+00,
1.22279e-01,4.20e-02,7.20e+00,
1.22280e-01,4.16e-02,7.20e+00,
1.22281e-01,4.16e-02,7.20e+00,
1.22282e-01,4.20e-02,7.12e+00,
1.22283e-01,4.16e-02,7.12e+00,
1.22284e-01,4.20e-02,7.12e+00,
1.22285e-01,4.16e-02,7.12e+00,
1.22286e-01,4.16e-02,7.12e+00,
1.22287e-01,4.16e-02,7.12e+00,
1.22288e-01,4.16e-02,7.12e+00,
1.22289e-01,4.20e-02,7.04e+00,
1.22290e-01,4.20e-02,7.04e+00,
1.22291e-01,4.16e-02,7.12e+00,
1.22292e-01,4.20e-02,7.12e+00,
1.22293e-01,4.20e-02,7.12e+00,
1.22294e-01,4.16e-02,7.12e+00,
1.22295e-01,4.16e-02,7.04e+00,
1.22296e-01,4.24e-02,7.12e+00,
1.22297e-01,4.12e-02,7.12e+00,
1.22298e-01,4.16e-02,7.04e+00,
1.22299e-01,4.20e-02,7.12e+00,
1.22300e-01,4.16e-02,7.04e+00,
1.22301e-01,4.16e-02,7.12e+00,
1.22302e-01,4.24e-02,7.04e+00,
1.22303e-01,4.16e-02,7.04e+00,
1.22304e-01,4.16e-02,7.04e+00,
1.22305e-01,4.20e-02,7.04e+00,
1.22306e-01,4.24e-02,7.04e+00,
1.22307e-01,4.12e-02,6.96e+00,
1.22308e-01,4.20e-02,6.96e+00,
1.22309e-01,4.20e-02,6.96e+00,
1.22310e-01,4.16e-02,6.88e+00,
1.22311e-01,4.12e-02,6.96e+00,
1.22312e-01,4.24e-02,6.88e+00,
1.22313e-01,4.16e-02,6.96e+00,
1.22314e-01,4.16e-02,6.88e+00,
1.22315e-01,4.20e-02,6.88e+00,
1.22316e-01,4.24e-02,6.88e+00,
1.22317e-01,4.12e-02,6.88e+00,
1.22318e-01,4.20e-02,6.88e+00,
1.22319e-01,4.20e-02,6.88e+00,
1.22320e-01,4.16e-02,6.88e+00,
1.22321e-01,4.12e-02,6.88e+00,
1.22322e-01,4.24e-02,6.88e+00,
1.22323e-01,4.16e-02,6.88e+00,
1.22324e-01,4.16e-02,6.88e+00,
1.22325e-01,4.20e-02,6.88e+00,
1.22326e-01,4.24e-02,6.88e+00,
1.22327e-01,4.16e-02,6.88e+00,
1.22328e-01,4.20e-02,6.88e+00,
1.22329e-01,4.20e-02,6.88e+00,
1.22330e-01,4.16e-02,6.88e+00,
1.22331e-01,4.16e-02,6.88e+00,
1.22332e-01,4.24e-02,6.88e+00,
1.22333e-01,4.16e-02,6.80e+00,
1.22334e-01,4.16e-02,6.88e+00,
1.22335e-01,4.20e-02,6.80e+00,
1.22336e-01,4.20e-02,6.80e+00,
1.22337e-01,4.12e-02,6.80e+00,
1.22338e-01,4.20e-02,6.80e+00,
1.22339e-01,4.24e-02,6.80e+00,
1.22340e-01,4.16e-02,6.72e+00,
1.22341e-01,4.12e-02,6.80e+00,
1.22342e-01,4.24e-02,6.72e+00,
1.22343e-01,4.16e-02,6.72e+00,
1.22344e-01,4.16e-02,6.72e+00,
1.22345e-01,4.20e-02,6.72e+00,
1.22346e-01,4.20e-02,6.72e+00,
1.22347e-01,4.16e-02,6.72e+00,
1.22348e-01,4.20e-02,6.72e+00,
1.22349e-01,4.24e-02,6.72e+00,
1.22350e-01,4.16e-02,6.72e+00,
1.22351e-01,4.16e-02,6.64e+00,
1.22352e-01,4.20e-02,6.64e+00,
1.22353e-01,4.16e-02,6.64e+00,
1.22354e-01,4.16e-02,6.64e+00,
1.22355e-01,4.20e-02,6.64e+00,
1.22356e-01,4.20e-02,6.64e+00,
1.22357e-01,4.16e-02,6.64e+00,
1.22358e-01,4.24e-02,6.64e+00,
1.22359e-01,4.24e-02,6.64e+00,
1.22360e-01,4.16e-02,6.56e+00,
1.22361e-01,4.20e-02,6.56e+00,
1.22362e-01,4.28e-02,6.64e+00,
